movie_id,platform,age_0+,age_13+,age_16+,age_18+,age_7+,age_unknown,availability_multi_platform,availability_single_platform
2396,Netflix,0,0,0,0,0,1,0,1
2397,Netflix,0,0,0,0,0,1,0,1
2398,Netflix,0,0,0,0,0,1,0,1
2399,Netflix,0,0,0,0,0,1,0,1
2400,Netflix,0,0,0,1,0,0,0,1
2401,Netflix,0,0,0,0,0,1,0,1
2402,Netflix,0,0,0,0,0,1,0,1
2403,Netflix,0,0,0,0,0,1,0,1
2404,Netflix,0,0,0,0,0,1,0,1
2405,Netflix,1,0,0,0,0,0,0,1
2406,Netflix,1,0,0,0,0,0,0,1
2407,Netflix,0,0,0,1,0,0,0,1
2408,Netflix,0,0,0,0,0,1,0,1
2409,Netflix,0,0,0,0,0,1,0,1
2410,Netflix,0,0,0,0,0,1,0,1
2411,Netflix,0,0,0,0,1,0,0,1
2412,Netflix,0,0,0,1,0,0,1,0
2413,Netflix,0,0,0,0,0,1,0,1
2414,Netflix,0,0,0,0,0,1,0,1
2415,Netflix,0,0,0,0,1,0,0,1
2416,Netflix,0,0,0,0,0,1,0,1
2417,Netflix,0,0,0,0,0,1,0,1
2418,Netflix,0,0,0,0,0,1,0,1
2419,Netflix,0,0,0,0,0,1,0,1
2420,Netflix,0,0,0,0,0,1,0,1
2421,Netflix,0,0,0,0,0,1,0,1
2422,Netflix,0,0,0,1,0,0,0,1
2423,Netflix,0,0,0,0,0,1,0,1
2424,Netflix,0,0,0,0,0,1,0,1
2425,Netflix,0,0,0,0,0,1,0,1
2426,Netflix,0,1,0,0,0,0,0,1
2427,Netflix,0,0,0,0,0,1,0,1
2428,Netflix,0,0,0,0,0,1,0,1
2429,Netflix,0,0,0,1,0,0,0,1
2430,Netflix,0,0,0,0,0,1,0,1
2431,Netflix,0,0,0,1,0,0,0,1
2432,Netflix,0,0,0,0,0,1,0,1
2433,Netflix,0,0,0,0,0,1,0,1
2434,Netflix,0,0,0,0,0,1,0,1
2435,Netflix,0,0,0,0,1,0,0,1
2436,Netflix,1,0,0,0,0,0,0,1
2437,Netflix,0,0,0,0,0,1,0,1
2438,Netflix,0,1,0,0,0,0,0,1
2439,Netflix,0,0,0,0,1,0,0,1
2440,Netflix,0,1,0,0,0,0,0,1
2441,Netflix,0,0,0,0,0,1,0,1
2442,Netflix,0,0,0,0,0,1,0,1
2443,Netflix,0,0,0,0,0,1,0,1
2444,Netflix,0,0,0,0,0,1,0,1
2445,Netflix,0,0,0,0,0,1,0,1
2446,Netflix,0,0,1,0,0,0,0,1
2447,Netflix,0,0,0,0,0,1,0,1
2448,Netflix,0,0,0,0,0,1,0,1
2449,Netflix,0,0,0,0,0,1,0,1
2450,Netflix,0,0,0,0,0,1,0,1
2451,Netflix,0,0,0,1,0,0,0,1
2452,Netflix,0,0,0,0,0,1,1,0
2453,Netflix,0,0,0,0,0,1,0,1
2454,Netflix,0,0,0,0,0,1,0,1
2455,Netflix,0,0,0,0,0,1,0,1
2456,Netflix,0,1,0,0,0,0,0,1
2457,Netflix,0,0,0,0,1,0,0,1
2458,Netflix,0,0,0,0,0,1,0,1
2459,Netflix,0,0,0,0,0,1,0,1
2460,Netflix,0,0,0,0,0,1,0,1
2461,Netflix,0,0,0,0,0,1,0,1
2462,Netflix,0,0,0,0,0,1,0,1
2463,Netflix,0,0,0,0,0,1,0,1
2464,Netflix,0,0,0,0,0,1,0,1
2465,Netflix,0,0,0,0,0,1,0,1
2466,Netflix,0,0,1,0,0,0,0,1
2467,Netflix,0,0,0,0,0,1,0,1
2468,Netflix,0,0,0,0,0,1,0,1
2469,Netflix,0,0,0,0,0,1,0,1
2470,Netflix,0,0,0,0,0,1,0,1
2471,Netflix,0,0,0,0,0,1,0,1
2472,Netflix,0,0,0,0,0,1,0,1
2473,Netflix,0,0,0,0,0,1,0,1
2474,Netflix,0,0,0,0,0,1,0,1
2475,Netflix,0,0,0,0,0,1,0,1
2476,Netflix,0,0,0,0,1,0,0,1
2477,Netflix,0,0,0,0,0,1,0,1
2478,Netflix,0,0,0,0,0,1,0,1
2479,Netflix,0,0,0,0,0,1,0,1
2480,Netflix,0,0,0,1,0,0,1,0
2481,Netflix,0,0,0,0,0,1,0,1
2482,Netflix,0,0,0,0,0,1,0,1
2483,Netflix,0,0,0,0,0,1,0,1
2484,Netflix,0,1,0,0,0,0,0,1
2485,Netflix,0,0,0,0,0,1,0,1
2486,Netflix,0,0,0,1,0,0,0,1
2487,Netflix,0,0,0,0,0,1,0,1
2488,Netflix,0,0,0,1,0,0,0,1
2489,Netflix,1,0,0,0,0,0,0,1
2490,Netflix,0,0,0,0,0,1,0,1
2491,Netflix,0,0,0,0,0,1,0,1
2492,Netflix,0,0,0,0,0,1,0,1
2493,Netflix,0,0,0,0,0,1,0,1
2494,Netflix,0,0,0,0,1,0,0,1
2495,Netflix,0,0,0,0,0,1,0,1
2496,Netflix,0,0,0,0,0,1,0,1
2497,Netflix,0,0,1,0,0,0,0,1
2498,Netflix,0,0,0,0,1,0,0,1
2499,Netflix,0,0,0,0,0,1,0,1
2500,Netflix,0,0,0,0,0,1,0,1
2501,Netflix,0,0,0,0,0,1,0,1
2502,Netflix,0,0,0,0,0,1,0,1
2503,Netflix,0,0,0,0,1,0,0,1
2504,Netflix,0,1,0,0,0,0,0,1
2505,Netflix,0,0,0,0,0,1,0,1
2506,Netflix,0,0,0,0,0,1,0,1
2507,Netflix,0,0,0,0,0,1,0,1
2508,Netflix,0,0,0,0,1,0,0,1
2509,Netflix,0,0,0,0,0,1,0,1
2510,Netflix,0,0,0,0,0,1,0,1
2511,Netflix,0,0,0,0,1,0,0,1
2512,Netflix,0,0,0,0,0,1,0,1
2513,Netflix,0,0,0,1,0,0,0,1
2514,Netflix,0,0,0,0,0,1,0,1
2515,Netflix,1,0,0,0,0,0,0,1
2516,Netflix,0,0,0,0,0,1,0,1
2517,Netflix,0,0,0,0,0,1,0,1
2518,Netflix,0,0,0,0,1,0,0,1
2519,Netflix,0,0,0,0,0,1,0,1
2520,Netflix,0,0,0,0,0,1,0,1
2521,Netflix,0,0,0,0,0,1,0,1
2522,Netflix,0,0,0,0,0,1,0,1
2523,Netflix,0,0,0,0,0,1,0,1
2524,Netflix,0,0,0,1,0,0,0,1
2525,Netflix,1,0,0,0,0,0,0,1
2526,Netflix,0,1,0,0,0,0,0,1
2527,Netflix,0,0,1,0,0,0,0,1
2528,Netflix,0,0,0,0,1,0,0,1
2529,Netflix,0,0,0,0,0,1,0,1
2530,Netflix,0,0,0,0,0,1,0,1
2531,Netflix,0,0,0,0,1,0,0,1
2532,Netflix,0,0,0,0,1,0,0,1
2533,Netflix,0,0,0,0,0,1,0,1
2534,Netflix,0,0,0,0,0,1,0,1
2535,Netflix,0,0,0,0,0,1,0,1
2536,Netflix,0,0,1,0,0,0,0,1
2537,Netflix,0,0,0,0,0,1,0,1
2538,Netflix,0,0,0,0,0,1,0,1
2539,Netflix,0,0,0,1,0,0,0,1
2540,Netflix,0,0,0,0,0,1,0,1
2541,Netflix,0,0,0,1,0,0,0,1
2542,Netflix,0,0,0,0,0,1,0,1
2543,Netflix,0,0,0,1,0,0,0,1
2544,Netflix,0,0,0,0,0,1,0,1
2545,Netflix,0,0,0,0,0,1,0,1
2546,Netflix,0,0,0,0,0,1,0,1
2547,Netflix,1,0,0,0,0,0,0,1
2548,Netflix,0,0,0,0,0,1,0,1
2549,Netflix,0,0,0,0,1,0,0,1
2550,Netflix,0,0,0,0,0,1,0,1
2551,Netflix,0,0,0,0,0,1,0,1
2552,Netflix,0,1,0,0,0,0,0,1
2553,Netflix,0,0,0,0,0,1,0,1
2554,Netflix,0,0,0,0,0,1,0,1
2555,Netflix,0,0,0,0,0,1,0,1
2556,Netflix,0,0,0,0,0,1,0,1
2557,Netflix,0,0,0,0,0,1,0,1
2558,Netflix,0,0,0,0,0,1,0,1
2559,Netflix,0,0,0,0,0,1,0,1
2560,Netflix,0,0,0,0,0,1,0,1
2561,Netflix,0,0,0,0,0,1,0,1
2562,Netflix,0,0,0,1,0,0,0,1
2563,Netflix,0,0,0,0,0,1,0,1
2564,Netflix,0,0,0,0,0,1,0,1
2565,Netflix,0,0,0,0,0,1,0,1
2566,Netflix,0,0,0,0,0,1,0,1
2567,Netflix,0,0,0,1,0,0,0,1
2568,Netflix,0,0,0,0,0,1,0,1
2569,Netflix,0,0,0,0,0,1,0,1
2570,Netflix,0,0,0,0,0,1,0,1
2571,Netflix,0,0,0,0,0,1,0,1
2572,Netflix,0,0,0,0,1,0,0,1
2573,Netflix,0,0,0,0,0,1,0,1
2574,Netflix,0,0,0,0,0,1,0,1
2575,Netflix,0,0,0,0,0,1,0,1
2576,Netflix,0,0,0,0,0,1,0,1
2577,Netflix,0,0,0,0,0,1,0,1
2578,Netflix,0,0,0,0,0,1,0,1
2579,Netflix,0,0,0,1,0,0,0,1
2580,Netflix,0,0,0,0,0,1,0,1
2581,Netflix,0,1,0,0,0,0,0,1
2582,Netflix,0,0,0,0,0,1,0,1
2583,Netflix,0,0,0,0,0,1,0,1
2584,Netflix,0,0,0,0,0,1,0,1
2585,Netflix,0,0,0,0,0,1,0,1
2586,Netflix,0,0,0,0,0,1,0,1
2587,Netflix,0,0,0,0,0,1,0,1
2588,Netflix,0,0,0,1,0,0,0,1
2589,Netflix,0,0,0,0,0,1,0,1
2590,Netflix,0,0,0,0,0,1,0,1
2591,Netflix,0,0,0,0,0,1,0,1
2592,Netflix,0,0,0,0,0,1,0,1
2593,Netflix,0,1,0,0,0,0,0,1
2594,Netflix,0,0,0,0,0,1,0,1
2595,Netflix,0,0,0,0,0,1,0,1
2596,Netflix,0,0,0,0,0,1,0,1
2597,Netflix,0,1,0,0,0,0,0,1
2598,Netflix,0,0,0,0,0,1,0,1
2599,Netflix,0,0,0,0,1,0,0,1
2600,Netflix,0,0,0,0,0,1,0,1
2601,Netflix,0,0,0,0,0,1,0,1
2602,Netflix,0,0,1,0,0,0,0,1
2603,Netflix,0,1,0,0,0,0,0,1
2604,Netflix,0,0,1,0,0,0,0,1
2605,Netflix,0,0,0,0,0,1,0,1
2606,Netflix,0,0,0,0,0,1,0,1
2607,Netflix,0,0,0,0,0,1,0,1
2608,Netflix,0,0,0,1,0,0,0,1
2609,Netflix,0,0,0,0,1,0,0,1
2610,Netflix,0,0,0,0,0,1,0,1
2611,Netflix,0,0,0,0,0,1,0,1
2612,Netflix,0,1,0,0,0,0,0,1
2613,Netflix,0,0,0,0,1,0,0,1
2614,Netflix,1,0,0,0,0,0,0,1
2615,Netflix,0,0,0,0,0,1,0,1
2616,Netflix,0,0,0,0,0,1,0,1
2617,Netflix,0,0,0,0,0,1,0,1
2618,Netflix,1,0,0,0,0,0,0,1
2619,Netflix,0,0,0,0,0,1,0,1
2620,Netflix,0,1,0,0,0,0,0,1
2621,Netflix,0,1,0,0,0,0,0,1
2622,Netflix,0,0,0,0,0,1,0,1
2623,Netflix,1,0,0,0,0,0,0,1
2624,Netflix,0,0,0,1,0,0,0,1
2625,Netflix,0,0,0,0,0,1,0,1
2626,Netflix,0,0,0,0,0,1,0,1
2627,Netflix,0,0,0,0,0,1,0,1
2628,Netflix,0,0,0,0,0,1,0,1
2629,Netflix,0,0,0,0,0,1,0,1
2630,Netflix,0,0,0,0,0,1,0,1
2631,Netflix,0,1,0,0,0,0,0,1
2632,Netflix,0,0,0,0,0,1,0,1
2633,Netflix,0,0,0,1,0,0,0,1
2634,Netflix,0,0,0,0,0,1,0,1
2635,Netflix,1,0,0,0,0,0,0,1
2636,Netflix,0,0,0,0,0,1,0,1
2637,Netflix,0,0,0,1,0,0,0,1
2638,Netflix,0,0,0,1,0,0,0,1
2639,Netflix,0,0,1,0,0,0,0,1
2640,Netflix,0,0,0,0,0,1,0,1
2641,Netflix,0,0,0,0,0,1,0,1
2642,Netflix,0,0,0,1,0,0,0,1
2643,Netflix,0,0,0,0,0,1,0,1
2644,Netflix,0,0,0,0,0,1,0,1
2645,Netflix,0,0,0,0,0,1,0,1
2646,Netflix,0,0,0,0,0,1,0,1
2647,Netflix,0,0,0,0,0,1,0,1
2648,Netflix,0,0,0,0,0,1,0,1
2649,Netflix,0,0,0,0,0,1,0,1
2650,Netflix,0,0,0,0,0,1,0,1
2651,Netflix,0,0,1,0,0,0,0,1
2652,Netflix,0,0,0,0,0,1,0,1
2653,Netflix,0,0,0,0,0,1,0,1
2654,Netflix,0,0,0,1,0,0,0,1
2655,Netflix,0,0,0,1,0,0,0,1
2656,Netflix,0,0,0,0,0,1,0,1
2657,Netflix,0,0,0,0,0,1,0,1
2658,Netflix,0,1,0,0,0,0,0,1
2659,Netflix,0,0,0,1,0,0,0,1
2660,Netflix,0,0,0,0,0,1,0,1
2661,Netflix,0,0,0,0,0,1,0,1
2662,Netflix,1,0,0,0,0,0,0,1
2663,Netflix,0,0,1,0,0,0,0,1
2664,Netflix,0,0,0,0,0,1,0,1
2665,Netflix,0,0,0,0,0,1,0,1
2666,Netflix,0,0,0,0,1,0,0,1
2667,Netflix,0,0,0,0,1,0,0,1
2668,Netflix,0,0,1,0,0,0,0,1
2669,Netflix,0,0,0,0,0,1,0,1
2670,Netflix,0,0,0,0,0,1,0,1
2671,Netflix,0,0,0,0,0,1,0,1
2672,Netflix,1,0,0,0,0,0,0,1
2673,Netflix,0,0,0,0,0,1,0,1
2674,Netflix,0,0,0,0,0,1,0,1
2675,Netflix,0,0,0,0,0,1,0,1
2676,Netflix,0,0,0,0,0,1,0,1
2677,Netflix,0,1,0,0,0,0,0,1
2678,Netflix,0,0,0,0,0,1,0,1
2679,Netflix,0,0,0,0,0,1,0,1
2680,Netflix,0,0,0,1,0,0,0,1
2681,Netflix,0,0,0,0,1,0,0,1
2682,Netflix,0,0,0,0,0,1,0,1
2683,Netflix,0,0,0,0,0,1,0,1
2684,Netflix,0,0,1,0,0,0,0,1
2685,Netflix,0,0,0,0,0,1,0,1
2686,Netflix,0,0,0,0,0,1,0,1
2687,Netflix,0,0,0,1,0,0,0,1
2688,Netflix,0,0,0,0,0,1,0,1
2689,Netflix,0,0,1,0,0,0,0,1
2690,Netflix,0,0,0,0,0,1,0,1
2691,Netflix,0,0,0,0,0,1,0,1
2692,Netflix,0,0,0,0,0,1,0,1
2693,Netflix,0,0,0,1,0,0,0,1
2694,Netflix,0,0,0,0,0,1,0,1
2695,Netflix,0,0,0,0,0,1,0,1
2696,Netflix,0,0,1,0,0,0,0,1
2697,Netflix,0,0,0,0,0,1,0,1
2698,Netflix,0,0,1,0,0,0,0,1
2699,Netflix,0,1,0,0,0,0,0,1
2700,Netflix,0,0,0,0,0,1,0,1
2701,Netflix,0,0,0,0,0,1,0,1
2702,Netflix,0,0,0,0,0,1,0,1
2703,Netflix,1,0,0,0,0,0,1,0
2704,Netflix,0,0,0,1,0,0,0,1
2705,Netflix,0,0,0,1,0,0,0,1
2706,Netflix,0,0,0,0,0,1,0,1
2707,Netflix,0,0,0,0,0,1,0,1
2708,Netflix,0,0,0,0,0,1,1,0
2709,Netflix,0,0,0,1,0,0,0,1
2710,Netflix,0,0,0,0,0,1,0,1
2711,Netflix,0,0,0,0,0,1,0,1
2712,Netflix,0,0,0,0,0,1,0,1
2713,Netflix,0,0,0,0,0,1,0,1
2714,Netflix,0,0,0,1,0,0,0,1
2715,Netflix,0,0,0,0,0,1,0,1
2716,Netflix,0,1,0,0,0,0,0,1
2717,Netflix,0,0,0,1,0,0,0,1
2718,Netflix,0,0,0,1,0,0,0,1
2719,Netflix,0,0,0,1,0,0,0,1
2720,Netflix,0,0,0,0,0,1,0,1
2721,Netflix,0,0,0,0,0,1,0,1
2722,Netflix,0,0,0,0,0,1,0,1
2723,Netflix,0,0,0,0,0,1,0,1
2724,Netflix,0,0,0,0,0,1,0,1
2725,Netflix,0,0,0,0,0,1,0,1
2726,Netflix,0,0,0,0,0,1,0,1
2727,Netflix,0,0,0,0,0,1,0,1
2728,Netflix,0,0,1,0,0,0,0,1
2729,Netflix,0,0,0,0,0,1,0,1
2730,Netflix,1,0,0,0,0,0,0,1
2731,Netflix,0,0,0,0,0,1,0,1
2732,Netflix,0,0,0,0,0,1,0,1
2733,Netflix,0,0,0,0,0,1,0,1
2734,Netflix,0,0,0,0,0,1,0,1
2735,Netflix,0,0,0,1,0,0,0,1
2736,Netflix,0,0,0,0,0,1,0,1
2737,Netflix,0,0,0,1,0,0,0,1
2738,Netflix,0,0,0,0,0,1,0,1
2739,Netflix,0,0,0,0,0,1,0,1
2740,Netflix,0,0,0,0,0,1,0,1
2741,Netflix,0,0,0,0,0,1,0,1
2742,Netflix,0,1,0,0,0,0,0,1
2743,Netflix,0,1,0,0,0,0,0,1
2744,Netflix,0,0,0,0,0,1,0,1
2745,Netflix,0,0,0,0,0,1,0,1
2746,Netflix,0,0,0,0,0,1,0,1
2747,Netflix,0,0,0,0,0,1,0,1
2748,Netflix,1,0,0,0,0,0,0,1
2749,Netflix,0,0,0,0,0,1,0,1
2750,Netflix,0,0,0,0,0,1,0,1
2751,Netflix,1,0,0,0,0,0,0,1
2752,Netflix,0,0,0,1,0,0,0,1
2753,Netflix,0,0,1,0,0,0,0,1
2754,Netflix,0,0,0,0,0,1,0,1
2755,Netflix,0,0,0,0,0,1,0,1
2756,Netflix,0,0,0,0,0,1,0,1
2757,Netflix,0,0,1,0,0,0,0,1
2758,Netflix,0,0,0,0,0,1,0,1
2759,Netflix,0,0,0,0,1,0,0,1
2760,Netflix,0,0,0,0,0,1,0,1
2761,Netflix,1,0,0,0,0,0,0,1
2762,Netflix,0,0,0,0,0,1,0,1
2763,Netflix,0,0,0,0,0,1,0,1
2764,Netflix,1,0,0,0,0,0,0,1
2765,Netflix,0,0,0,0,0,1,0,1
2766,Netflix,0,0,0,1,0,0,0,1
2767,Netflix,0,0,0,0,0,1,0,1
2768,Netflix,0,0,0,0,0,1,0,1
2769,Netflix,0,0,0,0,0,1,0,1
2770,Netflix,0,0,0,0,0,1,0,1
2771,Netflix,0,0,0,0,0,1,0,1
2772,Netflix,0,0,0,0,0,1,0,1
2773,Netflix,0,0,0,1,0,0,0,1
2774,Netflix,1,0,0,0,0,0,0,1
2775,Netflix,0,0,0,0,0,1,0,1
2776,Netflix,0,0,0,0,0,1,0,1
2777,Netflix,1,0,0,0,0,0,0,1
2778,Netflix,0,0,0,0,0,1,0,1
2779,Netflix,0,0,0,1,0,0,0,1
2780,Netflix,0,0,0,0,0,1,0,1
2781,Netflix,0,0,0,0,0,1,0,1
2782,Netflix,0,0,0,0,1,0,0,1
2783,Netflix,0,0,0,0,0,1,0,1
2784,Netflix,0,0,0,0,0,1,0,1
2785,Netflix,0,0,0,0,0,1,0,1
2786,Netflix,0,0,0,1,0,0,0,1
2787,Netflix,0,0,0,0,0,1,0,1
2788,Netflix,0,0,0,0,0,1,0,1
2789,Netflix,0,0,0,0,0,1,0,1
2790,Netflix,0,1,0,0,0,0,0,1
2791,Netflix,0,0,0,0,0,1,0,1
2792,Netflix,0,0,0,0,0,1,0,1
2793,Netflix,0,0,1,0,0,0,0,1
2794,Netflix,0,0,0,0,0,1,0,1
2795,Netflix,0,0,0,0,0,1,0,1
2796,Netflix,0,0,0,0,0,1,0,1
2797,Netflix,0,0,0,0,0,1,0,1
2798,Netflix,0,0,0,0,0,1,0,1
2799,Netflix,0,0,0,0,0,1,0,1
2800,Netflix,0,0,0,0,0,1,0,1
2801,Netflix,0,0,0,0,0,1,0,1
2802,Netflix,0,0,0,0,0,1,0,1
2803,Netflix,0,1,0,0,0,0,0,1
2804,Netflix,0,0,0,0,0,1,0,1
2805,Netflix,0,0,0,0,0,1,0,1
2806,Netflix,0,0,0,0,0,1,0,1
2807,Netflix,0,0,0,0,0,1,0,1
2808,Netflix,0,0,0,0,0,1,0,1
2809,Netflix,0,0,0,0,0,1,0,1
2810,Netflix,0,0,0,0,0,1,0,1
2811,Netflix,0,0,0,0,0,1,0,1
2812,Netflix,0,0,0,0,0,1,0,1
2813,Netflix,0,0,0,0,0,1,0,1
2814,Netflix,0,0,0,0,0,1,0,1
2815,Netflix,0,0,0,0,0,1,0,1
2816,Netflix,0,0,0,0,0,1,0,1
2817,Netflix,0,0,0,0,0,1,0,1
2818,Netflix,0,0,0,0,0,1,0,1
2819,Netflix,0,0,0,0,0,1,0,1
2820,Netflix,0,0,0,0,0,1,0,1
2821,Netflix,0,0,0,0,0,1,0,1
2822,Netflix,0,0,0,0,0,1,0,1
2823,Netflix,0,0,0,0,0,1,0,1
2824,Netflix,1,0,0,0,0,0,0,1
2825,Netflix,0,0,0,0,0,1,0,1
2826,Netflix,0,0,0,0,0,1,0,1
2827,Netflix,0,0,0,1,0,0,0,1
2828,Netflix,0,0,0,0,0,1,0,1
2829,Netflix,0,0,0,1,0,0,0,1
2830,Netflix,0,0,0,0,0,1,0,1
2831,Netflix,0,0,0,0,0,1,0,1
2832,Netflix,0,0,0,0,0,1,0,1
2833,Netflix,0,0,0,0,0,1,0,1
2834,Netflix,0,0,0,0,0,1,0,1
2835,Netflix,0,0,0,0,0,1,0,1
2836,Netflix,0,0,0,0,0,1,0,1
2837,Netflix,0,0,0,0,0,1,0,1
2838,Netflix,0,0,0,0,0,1,0,1
2839,Netflix,0,0,0,1,0,0,0,1
2840,Netflix,0,0,0,0,0,1,0,1
2841,Netflix,0,0,0,1,0,0,0,1
2842,Netflix,0,0,0,0,0,1,0,1
2843,Netflix,0,0,0,0,0,1,0,1
2844,Netflix,1,0,0,0,0,0,0,1
2845,Netflix,0,0,0,1,0,0,0,1
2846,Netflix,0,0,0,0,0,1,0,1
2847,Netflix,1,0,0,0,0,0,0,1
2848,Netflix,0,0,0,0,0,1,0,1
2849,Netflix,0,0,0,0,0,1,0,1
2850,Netflix,0,0,0,0,0,1,0,1
2851,Netflix,0,0,0,0,0,1,0,1
2852,Netflix,0,0,0,0,0,1,0,1
2853,Netflix,0,0,0,0,0,1,0,1
2854,Netflix,0,0,0,0,0,1,0,1
2855,Netflix,0,0,0,0,0,1,0,1
2856,Netflix,0,1,0,0,0,0,0,1
2857,Netflix,0,0,0,0,0,1,0,1
2858,Netflix,0,1,0,0,0,0,0,1
2859,Netflix,0,0,0,0,0,1,0,1
2860,Netflix,0,0,0,0,0,1,0,1
2861,Netflix,0,0,0,0,1,0,0,1
2862,Netflix,1,0,0,0,0,0,0,1
2863,Netflix,0,0,0,0,0,1,0,1
2864,Netflix,0,0,0,0,0,1,0,1
2865,Netflix,0,0,0,0,0,1,0,1
2866,Netflix,0,0,0,0,0,1,0,1
2867,Netflix,0,0,0,1,0,0,0,1
2868,Netflix,0,0,0,0,0,1,0,1
2869,Netflix,1,0,0,0,0,0,0,1
2870,Netflix,0,0,0,0,0,1,0,1
2871,Netflix,0,0,0,1,0,0,0,1
2872,Netflix,0,0,0,0,0,1,0,1
2873,Netflix,0,0,0,0,1,0,0,1
2874,Netflix,0,0,0,0,0,1,0,1
2875,Netflix,0,1,0,0,0,0,0,1
2876,Netflix,0,0,0,0,0,1,1,0
2877,Netflix,0,0,0,0,0,1,0,1
2878,Netflix,0,0,0,0,0,1,0,1
2879,Netflix,0,0,0,0,0,1,0,1
2880,Netflix,0,0,0,0,0,1,0,1
2881,Netflix,0,0,1,0,0,0,0,1
2882,Netflix,1,0,0,0,0,0,0,1
2883,Netflix,0,0,0,0,0,1,0,1
2884,Netflix,0,0,0,0,0,1,0,1
2885,Netflix,0,0,0,0,0,1,0,1
2886,Netflix,0,0,0,0,0,1,0,1
2887,Netflix,0,0,0,0,0,1,0,1
2888,Netflix,0,0,0,0,0,1,0,1
2889,Netflix,0,0,0,0,0,1,0,1
2890,Netflix,0,0,0,0,0,1,0,1
2891,Netflix,0,0,0,0,1,0,0,1
2892,Netflix,0,0,0,0,0,1,0,1
2893,Netflix,0,0,1,0,0,0,0,1
2894,Netflix,0,0,0,0,0,1,0,1
2895,Netflix,0,0,0,0,0,1,0,1
2896,Netflix,0,0,0,0,0,1,0,1
2897,Netflix,0,0,0,0,0,1,1,0
2898,Netflix,0,0,0,0,0,1,0,1
2899,Netflix,0,0,0,0,0,1,0,1
2900,Netflix,0,0,0,0,1,0,0,1
2901,Netflix,0,0,0,0,0,1,0,1
2902,Netflix,0,0,0,0,0,1,0,1
2903,Netflix,0,0,0,1,0,0,0,1
2904,Netflix,0,0,0,0,0,1,0,1
2905,Netflix,0,0,0,0,0,1,0,1
2906,Netflix,0,0,0,0,0,1,0,1
2907,Netflix,0,0,0,0,0,1,0,1
2908,Netflix,0,0,0,0,0,1,0,1
2909,Netflix,0,0,0,0,0,1,0,1
2910,Netflix,0,0,0,1,0,0,0,1
2911,Netflix,0,0,0,0,0,1,0,1
2912,Netflix,0,1,0,0,0,0,0,1
2913,Netflix,0,0,0,0,0,1,0,1
2914,Netflix,0,0,0,0,0,1,0,1
2915,Netflix,1,0,0,0,0,0,0,1
2916,Netflix,0,0,0,0,0,1,0,1
2917,Netflix,0,0,0,0,0,1,1,0
2918,Netflix,0,0,0,0,0,1,0,1
2919,Netflix,0,0,0,0,0,1,0,1
2920,Netflix,0,0,0,0,0,1,0,1
2921,Netflix,0,0,0,0,1,0,0,1
2922,Netflix,0,0,0,0,0,1,0,1
2923,Netflix,0,0,0,0,0,1,0,1
2924,Netflix,0,0,0,0,0,1,0,1
2925,Netflix,0,0,1,0,0,0,0,1
2926,Netflix,0,0,0,0,0,1,0,1
2927,Netflix,0,0,0,0,0,1,0,1
2928,Netflix,0,0,0,0,0,1,0,1
2929,Netflix,0,0,0,0,0,1,0,1
2930,Netflix,0,0,0,0,0,1,0,1
2931,Netflix,0,0,0,1,0,0,0,1
2932,Netflix,0,0,0,0,0,1,0,1
2933,Netflix,0,0,0,0,0,1,0,1
2934,Netflix,0,0,0,0,0,1,0,1
2935,Netflix,0,0,0,0,0,1,0,1
2936,Netflix,0,0,0,0,1,0,0,1
2937,Netflix,0,0,0,0,0,1,0,1
2938,Netflix,0,0,0,1,0,0,0,1
2939,Netflix,0,0,0,0,0,1,0,1
2940,Netflix,0,0,0,0,0,1,0,1
2941,Netflix,0,0,0,0,0,1,0,1
2942,Netflix,0,0,0,0,0,1,0,1
2943,Netflix,0,0,0,0,0,1,0,1
2944,Netflix,0,0,0,0,0,1,0,1
2945,Netflix,0,0,0,0,0,1,0,1
2946,Netflix,1,0,0,0,0,0,0,1
2947,Netflix,0,0,0,0,0,1,0,1
2948,Netflix,0,0,0,1,0,0,0,1
2949,Netflix,0,0,0,0,0,1,0,1
2950,Netflix,0,0,0,0,1,0,0,1
2951,Netflix,0,0,0,0,0,1,0,1
2952,Netflix,0,0,0,0,0,1,0,1
2953,Netflix,0,0,0,0,0,1,0,1
2954,Netflix,0,0,0,0,0,1,0,1
2955,Netflix,0,0,0,1,0,0,0,1
2956,Netflix,0,0,0,0,0,1,0,1
2957,Netflix,0,0,0,0,0,1,0,1
2958,Netflix,0,0,1,0,0,0,0,1
2959,Netflix,0,0,0,0,0,1,0,1
2960,Netflix,0,0,0,0,0,1,0,1
2961,Netflix,0,0,0,0,0,1,0,1
2962,Netflix,0,0,0,0,1,0,0,1
2963,Netflix,0,0,0,0,0,1,0,1
2964,Netflix,0,0,0,0,0,1,0,1
2965,Netflix,0,0,0,0,0,1,0,1
2966,Netflix,0,0,0,0,0,1,0,1
2967,Netflix,0,0,0,0,0,1,0,1
2968,Netflix,0,0,0,0,0,1,0,1
2969,Netflix,0,0,0,0,0,1,0,1
2970,Netflix,0,0,0,0,0,1,0,1
2971,Netflix,0,0,0,0,0,1,0,1
2972,Netflix,0,0,0,0,0,1,0,1
2973,Netflix,0,0,0,1,0,0,0,1
2974,Netflix,0,0,0,0,0,1,0,1
2975,Netflix,0,0,0,0,0,1,0,1
2976,Netflix,0,0,0,0,0,1,0,1
